ID,age,C_job,C_dokki,C_education,C_default,balance,C_housing,C_loan,C_contact,Day,C_month,duration,campaign,pdays,previous,C_poutcome,flg
39776,45,1,2,3,0,2552,0,0,1,1,6,69,1,293,7,0,1
37988,31,5,2,3,0,233,1,0,1,14,5,241,2,365,10,0,0
40358,59,7,2,3,0,185,0,0,1,22,6,177,5,138,1,0,0
39491,38,5,2,3,0,93,1,0,1,25,5,74,1,272,4,0,0
40107,29,1,1,3,0,261,0,0,1,4,6,66,1,79,19,0,0
40678,65,6,2,3,0,162,0,0,1,6,8,280,3,185,2,0,0
40262,33,11,2,3,0,3335,0,0,1,15,6,92,1,301,6,0,0
40252,33,5,2,3,0,1390,0,0,1,15,6,92,2,312,2,0,0
40879,41,5,2,3,0,27696,0,0,1,12,8,147,2,104,1,0,1
39940,49,5,2,3,0,5887,0,0,1,2,6,181,3,293,2,0,1
40166,35,5,2,3,0,697,0,0,1,5,6,57,2,304,1,0,0
37227,31,5,2,3,0,623,1,0,1,13,5,96,2,349,5,0,0
40779,26,9,1,3,0,2,0,0,1,10,8,121,1,102,2,0,0
37407,53,5,2,3,0,-1112,1,0,1,13,5,53,3,308,1,0,0
39614,34,4,2,3,0,0,0,0,1,26,5,141,1,188,1,0,0
39221,29,5,2,3,0,318,1,0,1,18,5,1434,2,356,4,0,0
38101,40,10,2,3,0,602,1,0,1,15,5,145,4,360,7,0,0
39554,36,5,2,3,0,753,0,0,1,26,5,71,5,40,4,0,0
37231,37,5,2,3,0,1852,0,0,1,13,5,117,2,370,1,0,0
40594,49,10,2,3,0,0,0,1,1,28,7,67,5,252,1,0,0
38175,57,5,2,3,0,334,1,0,1,15,5,169,2,365,2,0,0
40927,25,5,1,3,0,2305,0,0,1,12,8,222,2,104,2,0,0
39837,36,10,2,3,0,202,0,0,1,1,6,206,1,192,1,0,0
40285,35,5,1,3,0,2015,0,0,1,15,6,60,1,390,1,0,0
39936,35,5,2,3,0,5367,0,0,1,2,6,80,1,92,1,0,0
38272,35,4,2,3,0,1265,1,0,1,15,5,326,5,179,4,0,1
37568,39,5,2,3,0,0,1,0,1,14,5,11,15,261,38,0,0
39225,34,5,2,3,0,1657,1,0,1,18,5,566,2,356,4,0,0
40963,40,10,2,3,0,99,0,0,1,13,8,220,2,364,2,0,0
40333,37,5,2,3,0,26,0,0,1,17,6,151,7,62,4,0,0
39607,57,7,2,3,0,350,0,0,1,26,5,132,6,112,3,0,0
39994,32,5,2,3,0,3154,0,0,1,3,6,126,1,44,4,0,0
40573,32,5,1,3,0,1017,0,0,1,15,7,166,7,163,1,0,0
41127,26,5,1,3,0,2506,0,0,1,18,8,134,1,82,3,0,0
37067,50,5,2,3,0,2809,1,0,1,13,5,200,2,259,9,0,0
37192,37,5,2,3,0,596,1,0,1,13,5,281,1,345,2,0,0
39503,39,5,2,3,0,246,1,0,1,25,5,217,1,306,8,0,0
39619,32,10,2,3,0,4089,0,0,1,26,5,114,7,287,3,0,0
39644,60,6,2,3,0,3461,0,0,1,26,5,94,2,112,2,0,0
40024,39,11,2,3,0,201,0,0,1,3,6,699,1,119,1,0,1
41144,34,4,2,3,0,0,0,0,1,18,8,148,1,84,2,0,1
40718,32,5,1,3,0,697,0,0,1,7,8,119,1,99,3,0,0
39647,60,5,2,3,0,1574,0,0,1,26,5,189,2,349,1,0,0
40221,41,5,2,3,0,254,0,0,1,9,6,183,2,294,2,0,1
41095,32,10,2,3,0,8023,0,0,1,17,8,219,1,84,2,0,0
40997,29,5,2,3,0,30,0,0,1,13,8,83,1,105,1,0,0
37454,46,5,2,3,0,1103,1,0,1,13,5,185,2,278,3,0,0
39801,57,6,2,3,0,1292,0,0,1,1,6,151,1,69,1,0,0
40691,46,5,2,3,0,4693,0,1,1,7,8,79,1,394,2,0,1
40819,31,8,1,3,0,620,0,0,1,11,8,153,1,103,2,0,0
40770,30,5,2,3,0,805,0,0,1,10,8,134,3,194,1,0,0
40449,34,5,2,3,0,0,0,0,1,3,7,122,1,72,1,0,0
39919,32,5,3,3,0,530,1,0,1,2,6,118,1,60,1,0,0
41082,32,5,1,3,0,12607,0,0,1,14,8,203,5,84,1,0,0
38745,38,5,3,3,0,4335,1,0,1,18,5,157,7,179,1,0,0
39591,43,5,2,3,0,228,1,0,1,26,5,55,1,113,1,0,0
41083,33,11,1,3,0,1974,0,0,1,14,8,498,2,191,1,0,1
39786,58,5,2,3,0,2764,0,0,1,1,6,459,1,196,1,0,0
39410,54,5,2,3,0,511,0,0,1,22,5,264,2,94,3,0,0
38163,51,5,2,3,0,0,1,0,1,15,5,60,1,343,7,0,0
39409,39,5,2,3,0,622,0,0,1,22,5,181,2,184,1,0,0
41134,37,5,2,3,0,3794,0,0,1,18,8,147,1,379,1,0,0
38432,41,7,2,3,0,6000,1,0,1,15,5,217,6,178,1,0,0
39768,41,10,3,3,0,2611,1,0,1,1,6,129,1,314,2,0,0
41141,35,5,3,3,0,3751,1,0,1,18,8,210,2,124,2,0,0
37817,52,5,3,3,0,482,1,0,1,14,5,162,4,365,1,0,0
41133,58,10,2,3,0,883,0,0,1,18,8,543,1,78,2,0,0
38376,41,5,2,3,0,526,1,0,1,15,5,229,5,268,4,0,0
41182,34,5,2,3,0,4859,0,0,1,20,8,262,2,112,2,0,0
37858,32,10,2,3,0,15,0,0,1,14,5,226,1,346,1,0,0
39949,54,5,2,3,0,446,0,0,1,2,6,122,2,91,8,0,0
40475,47,5,2,3,0,4879,0,0,1,6,7,96,3,340,3,0,0
38269,27,5,2,3,0,1531,1,0,1,15,5,187,1,367,4,0,0
40541,34,7,2,3,0,980,0,0,1,8,7,243,1,348,3,0,0
40638,41,5,2,3,0,2487,0,0,1,5,8,206,1,97,1,0,0
37777,42,3,2,3,0,171,1,0,1,14,5,135,1,176,5,0,0
38140,43,5,2,3,0,28,1,0,1,15,5,136,1,176,1,0,0
38088,52,5,2,3,0,751,0,0,1,14,5,165,4,371,5,0,0
38565,33,5,2,3,0,2044,1,0,1,15,5,102,3,177,1,0,0
40493,69,6,2,3,0,473,0,0,1,7,7,112,1,78,1,0,0
37390,33,5,3,3,0,5550,1,0,1,13,5,124,2,278,4,0,0
37393,47,1,3,3,0,846,1,0,1,13,5,85,2,370,2,0,0
37781,34,5,2,3,0,273,1,0,1,14,5,492,1,175,2,0,1
41131,52,5,2,3,0,583,0,0,1,18,8,61,1,84,1,0,0
40314,30,5,1,3,0,2,0,0,1,16,6,102,1,85,1,0,0
39925,45,10,3,3,0,10768,1,0,1,2,6,147,3,78,2,0,0
39502,37,5,2,3,0,900,1,0,1,25,5,116,1,18,3,0,0
40653,45,5,2,3,0,6945,0,0,1,5,8,131,5,356,3,0,0
40876,35,4,2,3,0,11219,0,0,1,12,8,699,2,79,1,0,0
40734,41,5,2,3,0,2226,0,0,1,7,8,182,2,99,1,0,1
39601,59,5,2,3,0,1831,0,0,1,26,5,245,2,98,2,0,0
41051,33,7,2,3,0,263,0,0,1,14,8,257,1,102,2,0,0
40615,29,5,2,3,0,451,0,0,1,4,8,152,1,92,2,0,0
40790,71,5,2,3,0,13297,0,0,1,11,8,265,1,190,2,0,0
37379,55,5,2,1,0,1691,1,0,1,13,5,358,2,174,1,0,0
41135,22,9,1,2,0,948,0,0,2,18,8,215,1,197,2,0,1
37483,40,2,2,1,0,104,1,0,1,13,5,277,2,343,2,0,0
37408,33,2,2,1,0,410,1,0,1,13,5,396,2,355,2,0,0
37512,40,2,2,1,0,830,1,0,1,13,5,873,3,370,2,0,1
38558,30,1,2,1,0,624,1,0,1,15,5,212,2,368,1,0,0
38701,42,2,2,1,0,686,1,0,1,15,5,1326,6,175,3,0,0
40803,20,9,1,2,0,130,0,0,2,11,8,88,1,99,3,0,0
38644,25,6,1,2,0,366,0,1,1,15,5,102,2,364,2,0,0
40029,56,6,2,1,0,1947,0,0,1,3,6,124,1,34,2,0,0
37021,36,2,2,1,0,319,1,0,1,13,5,774,2,301,1,0,1
39077,47,2,2,1,0,2269,1,0,1,18,5,132,1,279,2,0,0
38484,44,2,2,1,0,-101,1,0,1,15,5,679,1,366,4,0,1
38852,43,2,2,1,0,714,1,0,1,18,5,16,6,362,28,0,0
37669,55,2,3,1,0,8180,0,0,1,14,5,854,2,360,1,0,1
39133,34,2,2,1,0,392,1,0,1,18,5,180,3,360,1,0,0
38538,59,7,2,1,0,671,1,0,1,15,5,57,2,332,3,0,0
39179,28,10,1,2,0,3,0,0,2,18,5,40,8,349,6,0,0
38669,37,2,2,1,0,2120,1,0,1,15,5,655,3,175,4,0,1
37323,59,2,2,1,0,-91,1,0,1,13,5,239,1,369,5,0,0
37931,43,2,2,1,0,479,1,0,1,14,5,293,2,370,2,0,0
40426,37,5,2,1,0,22856,0,0,1,2,7,154,1,388,1,0,0
38262,51,4,3,1,0,94,1,0,1,15,5,77,1,297,4,0,0
37126,50,2,2,1,0,0,1,0,1,13,5,131,1,364,2,0,0
37366,51,2,3,1,0,-19,1,0,1,13,5,829,1,296,11,0,1
38138,32,8,2,2,0,-538,0,1,1,15,5,233,1,353,1,0,0
37872,42,2,3,1,0,1563,1,0,1,14,5,164,2,364,1,0,0
38539,52,2,3,1,0,29,1,0,1,15,5,223,2,298,1,0,0
38199,57,1,3,1,0,179,1,0,1,15,5,67,1,368,2,0,0
39237,59,6,3,1,0,47,1,0,2,18,5,110,3,374,1,0,0
39245,38,2,2,1,0,5643,1,0,1,18,5,106,2,362,1,0,0
37978,31,2,2,1,0,392,1,0,1,14,5,465,2,360,1,0,0
37147,50,2,2,1,0,953,1,0,1,13,5,315,1,364,2,0,0
38399,33,5,2,1,0,142,1,0,1,15,5,87,1,368,1,0,0
38825,54,2,3,1,0,215,1,0,1,18,5,34,7,348,5,0,0
36994,57,6,2,1,0,13,1,0,1,13,5,164,2,366,2,0,0
36995,39,2,2,1,0,800,1,0,1,13,5,53,5,175,6,0,0
37873,43,8,2,1,0,2567,1,0,1,14,5,109,1,360,2,0,0
37437,47,2,2,1,0,6150,1,0,1,13,5,444,2,174,2,0,0
37940,59,2,2,1,0,5788,0,0,1,14,5,56,2,350,2,0,0
37132,32,2,2,1,0,50,1,0,1,13,5,275,1,370,2,0,0
37700,53,8,3,1,0,146,1,0,1,14,5,149,1,370,1,0,0
38477,39,2,2,1,0,315,1,0,1,15,5,259,3,353,3,0,0
37983,55,5,2,1,0,338,1,0,1,14,5,8,4,300,5,0,0
40833,55,10,1,2,0,1199,0,1,2,11,8,91,1,99,10,0,0
41152,69,4,2,1,0,1080,0,0,1,18,8,197,2,118,2,0,0
37234,44,2,3,1,0,25,1,0,1,13,5,201,1,344,7,0,0
38221,50,2,2,1,0,226,1,0,1,15,5,98,1,330,5,0,0
38044,40,2,2,1,0,2805,1,0,1,14,5,173,6,353,23,0,0
37733,40,2,2,1,0,3705,1,0,1,14,5,23,1,332,1,0,0
37854,47,2,2,1,0,881,1,0,1,14,5,143,1,370,2,0,0
38288,35,10,1,2,0,705,1,1,1,15,5,177,1,361,3,0,0
38079,48,2,2,1,0,430,0,0,1,14,5,340,3,371,8,0,0
37173,42,2,1,2,0,1080,1,1,1,13,5,951,3,370,4,0,1
38434,32,2,2,1,0,2198,0,0,1,15,5,463,1,175,4,0,0
38093,35,2,2,1,0,-167,1,0,1,15,5,195,3,359,1,0,0
39312,40,2,2,1,0,592,1,0,1,18,5,80,3,350,2,0,0
37166,50,1,2,1,0,246,1,0,1,13,5,234,2,299,5,0,0
39294,31,3,2,1,0,-98,1,0,1,18,5,9,3,362,7,0,0
38223,35,7,2,1,0,712,1,0,1,15,5,192,1,347,3,0,0
37143,36,2,2,1,0,828,0,0,1,13,5,1512,1,345,8,0,1
38597,28,8,1,2,0,118,1,1,1,15,5,376,3,368,1,0,0
37168,39,2,2,1,0,3419,1,0,1,13,5,155,1,327,5,0,0
37710,55,5,2,1,0,366,1,0,1,14,5,161,1,364,1,0,0
37031,34,1,2,1,0,412,1,0,1,13,5,217,1,287,2,0,0
37347,44,5,1,2,0,-228,1,1,1,13,5,38,1,362,2,0,0
37074,51,2,2,1,0,40,1,0,1,13,5,79,1,370,1,0,0
37431,35,10,2,2,0,712,1,1,1,13,5,255,2,264,5,0,0
38308,29,1,1,2,0,710,1,1,1,15,5,51,1,345,2,0,0
41045,29,11,1,2,0,486,0,0,2,14,8,151,1,106,1,0,0
38070,46,2,2,1,0,1291,1,0,1,14,5,142,3,259,17,0,0
37663,56,2,2,1,0,828,1,0,1,14,5,214,1,349,1,0,0
37908,40,2,2,1,0,105,1,0,1,14,5,143,2,370,2,0,0
39332,46,8,2,1,0,116,1,0,1,18,5,267,4,341,3,0,0
38732,24,2,1,2,0,1690,1,1,1,15,5,543,3,350,3,0,0
38427,52,2,2,1,0,134,1,0,1,15,5,81,2,295,3,0,0
38010,56,2,2,1,0,309,1,0,1,14,5,198,2,367,4,0,0
38137,27,2,2,1,0,500,1,0,1,15,5,16,6,365,6,0,0
40492,53,1,1,2,0,1958,0,0,2,7,7,82,2,75,4,0,0
37861,25,1,1,2,0,1235,1,1,1,14,5,64,1,349,3,0,0
37587,33,1,1,2,0,223,1,1,1,14,5,15,11,352,4,0,0
37680,43,5,2,1,0,62,1,0,1,14,5,133,1,300,3,0,0
37076,23,8,2,2,0,14,1,1,2,13,5,19,8,358,1,0,0
39044,37,2,3,1,0,117,1,0,1,18,5,125,3,350,4,0,0
39112,53,2,2,1,0,273,1,0,1,18,5,248,1,279,2,0,0
37222,44,2,2,1,0,186,1,0,1,13,5,152,1,370,1,0,0
37255,51,2,2,1,0,3185,1,0,1,13,5,154,1,174,2,0,0
38226,31,2,2,1,0,290,1,0,1,15,5,148,1,291,3,0,0
39308,27,10,1,2,0,1842,1,1,1,18,5,687,2,300,1,0,0
37504,35,2,2,1,0,298,1,0,1,13,5,135,2,370,2,0,0
38437,30,10,2,1,0,95,1,0,1,15,5,220,2,298,1,0,0
37225,35,2,2,1,0,455,1,0,1,13,5,573,7,327,3,0,0
39352,35,8,1,2,0,719,1,0,1,18,5,1359,3,368,3,0,1
39742,25,10,1,2,0,7103,1,0,1,28,5,188,3,10,1,0,1
37274,59,5,2,2,0,771,0,0,2,13,5,125,2,370,3,0,0
39264,29,1,1,2,0,596,1,0,1,18,5,172,2,346,6,0,0
38898,53,8,1,2,0,1162,1,0,1,18,5,185,1,178,1,0,0
41003,27,1,1,2,0,4590,1,0,1,13,8,75,1,442,2,0,0
41150,49,10,1,2,0,9131,1,0,1,18,8,532,1,461,5,0,1
39918,34,1,1,2,0,4447,1,0,1,2,6,159,1,84,2,0,0
40724,42,8,1,2,0,3403,1,0,1,7,8,215,1,99,1,0,1
39438,31,1,1,2,0,554,1,0,1,25,5,97,3,103,2,0,0
38696,50,7,2,2,0,358,1,1,1,15,5,315,3,367,3,0,0
41034,33,1,2,2,0,1737,0,0,1,14,8,228,2,106,2,0,0
37944,32,2,1,2,1,-575,1,0,1,14,5,24,6,346,9,0,0
40647,25,9,1,2,0,41,1,0,2,5,8,100,2,93,2,0,0
39518,54,11,2,2,0,1561,0,0,1,25,5,352,3,186,2,0,1
37622,29,1,1,2,0,25,1,0,1,14,5,244,1,343,2,0,0
37485,37,1,2,2,0,68,1,1,1,13,5,151,2,351,1,0,0
40010,37,10,2,2,0,6384,1,1,1,3,6,254,1,96,2,0,0
41028,33,2,2,2,0,5164,0,0,1,13,8,238,2,265,1,0,0
38131,30,10,1,2,1,28,1,0,1,15,5,778,5,301,1,0,0
39851,32,1,1,2,0,6981,1,0,1,2,6,154,1,194,3,0,0
39782,25,9,1,2,0,1116,1,0,1,1,6,119,1,20,5,0,0
38815,40,1,1,2,0,2040,1,0,1,18,5,906,2,350,2,0,1
38814,31,10,1,2,0,1447,1,0,1,18,5,236,3,178,15,0,0
37016,33,2,2,2,0,20,1,1,1,13,5,259,1,370,3,0,0
38887,32,1,1,2,0,396,1,0,1,18,5,88,1,364,1,0,0
39240,26,2,1,2,0,-350,1,0,1,18,5,80,3,329,3,0,0
40872,38,1,1,2,0,245,1,1,1,12,8,251,2,117,4,0,0
37182,35,2,2,2,0,247,1,1,1,13,5,114,1,352,5,0,0
38117,42,8,2,2,0,146,1,1,1,15,5,670,4,346,1,0,1
38756,25,8,1,2,0,-141,1,0,1,18,5,113,2,348,2,0,0
38804,30,8,1,2,0,0,1,0,1,18,5,131,6,363,9,0,0
39883,39,1,1,2,0,782,1,0,1,2,6,162,2,28,15,0,0
37285,38,2,1,2,0,3344,1,0,1,13,5,143,1,352,5,0,0
37283,32,5,1,2,0,416,1,0,1,13,5,290,1,176,2,0,0
38917,27,5,1,2,0,565,1,0,1,18,5,170,2,346,11,0,0
38719,33,10,1,2,0,930,1,0,1,15,5,163,5,359,1,0,0
39263,47,2,1,2,0,57,1,0,1,18,5,72,3,369,4,0,0
40003,46,10,1,2,0,4367,1,0,1,3,6,65,1,96,1,0,0
37576,33,5,1,2,0,1615,1,0,1,14,5,178,8,174,3,0,0
37367,35,2,2,2,0,0,1,1,1,13,5,291,8,293,1,0,0
39415,44,10,2,2,0,2981,1,1,1,22,5,106,1,101,2,0,0
39535,40,5,2,2,0,363,1,1,1,26,5,135,1,104,2,0,0
38447,31,1,2,2,0,728,1,1,1,15,5,152,1,352,4,0,0
39315,47,1,2,2,0,-121,1,1,1,18,5,167,4,314,4,0,0
40109,40,1,1,2,0,985,1,0,1,4,6,592,3,50,8,0,1
38516,49,2,2,2,0,1230,1,1,1,15,5,167,2,373,3,0,0
40287,39,8,1,2,0,1048,1,0,1,15,6,108,1,32,1,0,0
38194,40,10,2,2,0,192,1,1,1,15,5,16,8,351,5,0,0
40108,27,1,1,2,0,827,1,0,1,4,6,73,1,107,1,0,0
37057,37,8,2,2,0,393,1,1,1,13,5,95,1,357,1,0,0
38580,45,8,2,2,0,-1621,1,1,1,15,5,8,2,346,5,0,0
38856,32,10,1,2,0,230,1,0,1,18,5,442,1,266,8,0,1
40692,59,4,2,2,0,0,0,0,2,7,8,107,2,63,1,0,0
38251,30,1,1,2,1,-228,1,0,1,15,5,101,1,371,1,0,0
38329,32,8,1,2,0,1987,1,0,2,15,5,36,2,176,2,0,0
38231,33,7,2,2,0,217,1,1,1,15,5,132,5,304,5,0,0
37977,38,2,2,2,0,1731,1,1,1,14,5,162,2,350,4,0,0
39249,45,1,2,2,0,14,0,1,1,18,5,8,9,353,5,0,0
37766,47,1,2,2,0,1934,0,1,1,14,5,225,1,364,1,0,0
39142,44,1,2,2,0,429,1,1,1,18,5,35,3,349,32,0,0
37008,42,8,2,2,0,-141,1,1,1,13,5,211,3,345,3,0,0
37286,40,8,2,2,0,-378,1,1,1,13,5,541,1,295,6,0,0
37846,56,2,2,2,0,-256,1,1,1,14,5,92,1,370,2,0,0
37589,27,2,2,2,0,1028,1,1,1,14,5,580,1,329,1,0,0
38087,29,2,2,2,0,59,1,1,1,14,5,100,3,356,2,0,0
40961,32,1,1,2,0,5,1,1,1,13,8,200,1,127,1,0,0
37049,31,2,1,2,0,397,1,0,2,13,5,134,1,350,7,0,0
37064,28,2,1,2,1,-2,1,1,1,13,5,172,2,364,5,0,0
41046,43,11,2,2,0,775,0,0,1,14,8,98,1,106,1,0,0
38080,39,2,1,2,0,522,1,0,2,14,5,225,7,350,2,0,0
38899,43,3,2,2,0,-480,1,1,1,18,5,1126,1,350,6,0,0
40522,31,5,1,2,0,202,1,0,1,8,7,167,1,62,1,0,1
37834,27,2,2,2,0,-330,1,1,1,14,5,88,1,353,2,0,0
40071,41,8,2,2,0,0,1,1,1,4,6,352,2,122,2,0,1
37738,30,2,2,2,0,15,1,1,1,14,5,524,1,370,2,0,0
38653,45,1,2,2,0,72,1,1,1,15,5,262,2,352,2,0,0
37696,29,1,2,2,0,6429,1,1,1,14,5,535,1,352,2,0,0
37501,42,8,2,2,0,108,1,1,1,13,5,225,2,365,7,0,0
37611,52,5,2,2,0,2216,1,1,1,14,5,161,1,332,8,0,0
38975,32,8,2,2,0,-489,1,1,1,18,5,93,1,180,3,0,0
37577,49,10,2,2,0,-205,1,1,1,14,5,6,6,309,1,0,0
41044,57,1,2,2,0,169,0,0,1,14,8,180,1,106,2,0,0
39213,33,2,2,2,0,139,1,1,1,18,5,732,2,291,5,0,1
41094,35,10,2,2,0,1577,1,1,1,17,8,80,1,273,1,0,0
41035,58,6,2,2,0,1227,0,0,1,14,8,182,2,37,2,0,0
38726,35,2,2,2,0,205,1,1,1,15,5,1313,7,312,1,0,1
39735,58,6,2,2,0,3382,0,1,1,28,5,294,2,309,2,0,0
40372,58,5,2,2,0,111,0,0,2,22,6,39,1,90,2,0,0
37761,51,2,1,2,0,708,1,0,2,14,5,391,1,364,1,0,0
39813,53,1,2,2,0,2851,0,1,2,1,6,89,1,119,1,0,0
40930,46,11,2,2,0,1040,0,0,2,12,8,542,1,78,5,0,0
38636,32,1,2,2,0,337,0,0,1,15,5,51,3,368,1,0,0
37532,47,8,1,2,0,897,1,0,2,13,5,48,4,176,2,0,0
38751,57,2,2,2,0,1521,1,1,1,18,5,102,2,178,5,0,0
37760,31,10,1,2,0,7567,0,0,1,14,5,287,1,276,2,0,0
40840,42,1,2,2,0,437,1,0,1,11,8,120,3,190,1,0,0
39177,54,6,3,2,0,451,0,1,1,18,5,42,4,280,5,0,0
40893,34,10,2,2,0,256,1,0,1,12,8,201,2,267,1,0,0
40455,31,1,2,2,0,873,1,0,1,3,7,147,2,233,4,0,0
39641,28,10,1,2,0,6551,0,0,1,26,5,362,1,77,1,0,0
39952,29,10,2,2,0,23,1,0,1,2,6,163,1,55,2,0,1
40649,47,4,2,2,0,3940,1,0,1,5,8,226,3,97,2,0,1
37626,31,2,2,2,0,125,1,0,1,14,5,201,1,350,2,0,0
40761,46,2,2,2,0,4855,1,0,1,10,8,1529,1,397,1,0,0
40224,37,8,2,2,0,3,1,0,1,12,6,105,4,318,6,0,0
39426,28,10,1,2,0,1532,0,0,1,22,5,253,1,107,5,0,0
37035,30,10,1,2,0,115,0,0,1,13,5,152,1,351,1,0,0
40592,34,10,2,2,0,603,1,0,1,28,7,51,4,434,1,0,0
38874,33,2,2,2,0,4996,1,0,1,18,5,15,9,363,2,0,0
38866,36,3,2,2,0,1163,1,0,1,18,5,420,7,363,1,0,0
38826,29,2,2,2,0,-95,1,0,1,18,5,164,1,370,1,0,0
39257,48,2,2,2,0,5306,1,0,1,18,5,66,2,368,1,0,0
37356,51,11,2,2,0,-13,1,0,1,13,5,361,1,364,1,0,0
38760,29,2,2,2,0,-493,1,0,1,18,5,536,2,334,4,0,1
39796,52,10,2,2,0,0,1,0,1,1,6,144,1,83,1,0,0
38615,31,2,2,2,0,1803,1,0,2,15,5,350,8,360,1,0,0
37361,35,10,2,2,0,1546,1,0,1,13,5,156,1,174,4,0,0
39419,46,8,2,2,0,1381,1,0,1,22,5,115,3,379,1,0,0
38914,42,2,2,2,0,429,1,0,1,18,5,110,1,370,1,0,0
38920,37,2,2,2,0,-100,1,0,1,18,5,108,2,349,2,0,0
39235,29,2,2,2,0,1958,1,0,1,18,5,112,4,349,1,0,0
37959,50,1,3,2,0,124,1,1,1,14,5,367,2,289,19,0,0
38785,30,2,2,2,0,-28,1,0,1,18,5,284,2,371,1,0,0
39271,34,10,2,2,0,118,1,0,1,18,5,53,4,262,2,0,0
39687,32,2,2,2,0,10287,1,0,1,27,5,281,4,188,1,0,1
39391,37,8,2,2,0,1543,1,0,1,22,5,298,1,10,6,0,1
37631,44,2,2,2,0,500,1,0,1,14,5,86,2,304,2,0,0
37499,39,2,2,2,0,0,1,0,1,13,5,513,3,176,2,0,0
37502,32,2,2,2,0,335,1,0,1,13,5,240,3,370,1,0,0
41001,28,10,1,2,0,113,0,0,1,13,8,204,3,105,1,0,1
38803,35,2,2,2,0,305,1,0,1,18,5,7,7,367,25,0,0
40322,48,10,2,2,0,1981,1,0,1,16,6,404,3,92,5,0,0
40531,29,10,2,2,0,1599,1,0,1,8,7,115,1,61,1,0,0
39282,39,10,2,2,0,6,1,0,1,18,5,122,3,357,4,0,0
39865,40,8,2,2,0,0,1,0,1,2,6,297,1,28,3,0,0
37239,43,2,2,2,0,171,1,0,1,13,5,96,1,364,1,0,0
37580,34,2,2,2,0,529,1,0,1,14,5,325,1,351,3,0,0
37267,36,10,2,2,0,55,1,0,1,13,5,38,2,369,4,0,0
37288,34,2,2,2,0,7063,1,0,1,13,5,309,1,350,9,0,0
40440,31,2,2,2,0,625,1,0,1,2,7,135,2,49,3,0,1
40422,42,3,2,2,0,2959,1,0,2,2,7,711,1,342,1,0,1
38722,33,2,2,2,0,-63,1,0,1,15,5,126,2,350,1,0,0
39236,34,1,2,2,0,393,1,0,1,18,5,222,4,355,1,0,0
39736,36,1,2,2,0,953,1,0,1,28,5,77,1,100,1,0,0
37247,53,1,2,2,0,8892,1,0,1,13,5,177,1,174,1,0,0
38789,33,2,2,2,0,523,1,0,1,18,5,18,5,360,5,0,0
39269,34,2,2,2,0,463,1,0,1,18,5,11,11,360,4,0,0
39389,37,1,2,2,0,1314,1,0,1,22,5,74,1,14,9,0,0
37376,43,2,3,2,0,47,1,1,1,13,5,163,2,370,1,0,0
40488,34,10,2,2,0,-74,1,0,1,7,7,98,2,347,4,0,0
37441,50,10,3,2,0,-54,1,1,1,13,5,698,2,292,1,0,1
39108,45,10,3,2,0,-357,1,1,1,18,5,618,1,355,2,0,1
38023,41,1,3,2,0,783,1,1,1,14,5,135,3,363,2,0,0
41110,26,9,1,2,0,0,0,0,1,17,8,237,1,82,2,0,0
37564,47,1,2,2,0,120,1,0,2,14,5,18,6,365,11,0,0
37090,39,10,3,2,0,807,1,1,1,13,5,69,1,260,6,0,0
39917,32,5,2,2,0,625,1,0,1,2,6,352,1,56,2,0,0
37477,51,8,2,2,0,107,1,0,2,13,5,99,2,369,4,0,0
39916,26,1,1,2,0,96,0,0,1,2,6,696,1,27,2,0,0
37009,43,2,2,2,0,3,1,0,2,13,5,26,1,174,2,0,0
37722,25,9,1,2,0,963,1,0,2,14,5,230,4,301,1,0,0
40832,45,1,2,2,0,1435,1,0,1,11,8,201,1,103,1,0,0
38674,41,8,3,2,0,5745,1,1,1,15,5,69,3,357,1,0,0
40809,57,10,2,2,0,589,1,0,1,11,8,167,1,190,5,0,1
40953,38,2,2,2,0,1165,1,0,1,13,8,784,3,94,10,0,1
41041,59,11,3,2,0,2026,0,0,1,14,8,185,3,73,1,0,0
37429,37,8,2,2,0,1328,1,0,2,13,5,121,2,341,4,0,0
40825,42,10,2,2,0,994,1,0,1,11,8,149,1,78,5,0,1
37181,38,1,1,2,0,18,0,0,1,13,5,296,1,366,6,0,0
40521,55,1,2,2,0,865,1,0,1,8,7,105,1,82,2,0,0
40834,39,1,2,2,0,260,1,0,1,11,8,175,2,116,2,0,1
37053,32,8,2,2,0,413,1,0,2,13,5,67,1,365,1,0,0
39400,28,9,1,2,0,5916,0,0,1,22,5,259,1,63,5,0,0
40026,40,10,2,2,0,694,1,0,1,3,6,431,2,119,9,0,1
39914,49,8,2,2,0,7019,1,0,1,2,6,263,1,368,3,0,1
37146,32,2,1,2,0,2137,0,0,1,13,5,423,1,349,1,0,0
39365,42,2,2,2,0,366,1,0,1,22,5,324,1,106,1,0,1
38057,42,2,2,2,0,343,1,0,2,14,5,33,7,365,7,0,0
38637,29,3,2,2,0,422,1,0,1,15,5,69,3,361,2,0,0
38662,34,1,1,2,0,3160,0,0,1,15,5,22,8,331,13,0,0
39970,41,2,2,2,0,140,1,0,1,3,6,96,1,125,2,0,0
39452,33,10,1,2,0,2583,0,0,1,25,5,241,1,108,1,0,0
40000,38,10,2,2,0,1442,1,0,1,3,6,113,1,119,1,0,0
39222,37,1,1,2,0,16,0,0,1,18,5,488,5,336,2,0,0
